id_product;product_name;attribute_name;attribute_value;Reference;wholesale_price;price;quantity;category;default_on;
"427";"Colgate Herbal Natural Toothpaste";"Quantity";"200 gm";"AAAA427582";"70.200000";"78.000000";"50";"Toothpaste";"0";
"427";"Colgate Herbal Natural Toothpaste";"Quantity";"100 gm";"AAAA427581";"39.600000";"44.000000";"50";"Toothpaste";"1";
"428";"Colgate Cibaca Toothpaste";"Quantity";"175 gm";"AAAA428584";"39.600000";"44.000000";"50";"Toothpaste";"1";
"428";"Colgate Cibaca Toothpaste";"Quantity";"35 gm";"AAAA428583";"23.400000";"26.000000";"50";"Toothpaste";"0";
"429";"Colgate Dental Cream Toothpaste";"Quantity";"50 gm";"AAAA429585";"14.400000";"16.000000";"50";"Toothpaste";"0";
"429";"Colgate Dental Cream Toothpaste";"Quantity";"200 gm";"AAAA429587";"70.200000";"78.000000";"50";"Toothpaste";"0";
"429";"Colgate Dental Cream Toothpaste";"Quantity";"100 gm";"AAAA429586";"37.800000";"42.000000";"50";"Toothpaste";"1";
"429";"Colgate Dental Cream Toothpaste";"Quantity";"150 gm";"AAAA429588";"51.300000";"57.000000";"50";"Toothpaste";"0";
"430";"Colgate Cavity Protection Barbie - Strawberry Toothpaste";"Quantity";"80 gm";"AAAA430589";"58.500000";"65.000000";"50";"Toothpaste";"1";
"431";"Colgate Cavity Protection Spiderman -Bubble Fruit Toothpaste";"Quantity";"80 gm";"AAAA431590";"63.000000";"70.000000";"50";"Toothpaste";"1";
"432";"Colgate Toothpowder -Super Rakshak";"Quantity";"50 gm";"AAA4322387";"16.200000";"18.000000";"50";"Tooth Powder";"0";
"432";"Colgate Toothpowder -Super Rakshak";"Quantity";"200 gm";"AAA4322386";"57.600000";"64.000000";"50";"Tooth Powder";"1";
"432";"Colgate Toothpowder -Super Rakshak";"Quantity";"100 gm";"AAA4322388";"32.400000";"36.000000";"50";"Tooth Powder";"0";
"433";"Pond's white beauty - Daily Spot-less Lightening Facial Foam";"Quantity";"100 gm";"AAAA433592";"112.500000";"125.000000";"49";"Face Wash";"1";
"433";"Pond's white beauty - Daily Spot-less Lightening Facial Foam";"Quantity";"50 gm";"AAAA433591";"62.100000";"69.000000";"49";"Face Wash";"0";
"434";"Pond's pimple clear - white Facial Foam";"Quantity";"100 gm";"AAA4342589";"134.100000";"149.000000";"50";"Face Wash";"0";
"434";"Pond's pimple clear - white Facial Foam";"Quantity";"50 gm";"AAA4342590";"72.000000";"80.000000";"50";"Face Wash";"1";
"435";"Pond's no blackheads - Deep Cleansing Facial Foam";"";"";"";"";"";"";"Face Wash";"";
"436";"Pond's oil control - Skin Mattifying Facial Foam";"";"";"";"";"";"";"Face Wash";"";
"437";"Pond's smooth pores - Pore Tightening Facial Foam";"";"";"";"";"";"";"Face Wash";"";
"438";"Pond's White beauty - Tan Removal Facial Scrub";"Quantity";"100 gm";"AAAA438593";"135.000000";"150.000000";"50";"Scrubs & Face Packs";"1";
"439";"Pond's pimple clear white - Facial Wash";"Quantity";"100 gm";"AAAA439594";"126.000000";"140.000000";"50";"Face Wash";"1";
"439";"Pond's pimple clear white - Facial Wash";"Quantity";"50 gm";"AAAA439595";"67.500000";"75.000000";"50";"Face Wash";"0";
"440";"Pond's Pure White - Deep Cleansing Facial Foam";"Quantity";"20 gm";"AAAA440596";"31.500000";"35.000000";"50";"Face Wash";"1";
"441";"Pond's flawless white - Deep Whitening Facial Foam";"Quantity";"100 gm";"AAA4412591";"179.100000";"199.000000";"50";"Face Wash";"1";
"442";"Pond's gold radiance - Radiance Boosting Cleansing Mousse";"";"";"";"";"";"";"Face Wash";"";
"443";"Pond's age miracle - Cell ReGEN Facial Foam";"Quantity";"100 gm";"AAAA443597";"255.600000";"284.000000";"50";"Face Wash";"1";
"444";"Pond's - Daily Facewash";"Quantity";"100 gm";"AAAA444598";"126.000000";"140.000000";"50";"Face Wash";"1";
"444";"Pond's - Daily Facewash";"Quantity";"50 gm";"AAAA444599";"58.500000";"65.000000";"50";"Face Wash";"0";
"445";"Dove Beauty - Moisture Face Wash";"Quantity";"50 gm";"AAAA445600";"71.100000";"79.000000";"50";"Face Wash";"1";
"446";"Dove Deep Pure Face Wash";"Quantity";"50 gm";"AAAA446602";"81.000000";"90.000000";"50";"Face Wash";"0";
"446";"Dove Deep Pure Face Wash";"Quantity";"100 gm";"AAAA446601";"162.000000";"180.000000";"50";"Face Wash";"1";
"447";"Dove Go Fresh Face Wash";"Quantity";"50 gm";"AAAA447603";"81.000000";"90.000000";"50";"Face Wash";"1";
"448";"Garnier Men PowerLight - Intensive Fairness Face Wash";"Quantity";"50 gm";"AAAA448604";"76.500000";"85.000000";"50";"Face Wash";"0";
"448";"Garnier Men PowerLight - Intensive Fairness Face Wash";"Quantity";"100 gm";"AAAA448605";"135.000000";"150.000000";"50";"Face Wash";"1";
"449";"Garnier Pure Active - Pore Unclogging Face Wash";"Quantity";"100 gm";"AAAA449606";"135.000000";"150.000000";"50";"Face Wash";"1";
"450";"Garnier White Complete Fairness Face Wash";"Quantity";"50 gm";"AAAA450607";"70.200000";"78.000000";"50";"Face Wash";"1";
"451";"Vatika Shampoo - Black Olive & Almond";"Volume";"90 ml";"AAAA451608";"50.400000";"56.000000";"50";"Shampoo ";"1";
"452";"Vatika Shampoo - Henna & Olive";"Volume";"90 ml";"AAAA452610";"52.200000";"58.000000";"50";"Shampoo ";"0";
"452";"Vatika Shampoo - Henna & Olive";"Volume";"180 ml";"AAAA452609";"99.000000";"110.000000";"50";"Shampoo ";"1";
"453";"Vatika Lemon & Henna - Anti Dandruff Shampoo";"Volume";"90 ml";"AAAA453612";"58.500000";"65.000000";"50";"Shampoo ";"0";
"453";"Vatika Lemon & Henna - Anti Dandruff Shampoo";"Volume";"180 ml";"AAAA453611";"108.000000";"120.000000";"50";"Shampoo ";"1";
"454";"Vatika Lemon & Tea Tree Oil - Anti Dandruff Shampoo";"";"";"";"";"";"";"Shampoo ";"";
"455";"Vatika Hair Oil - Enriched Almond";"Volume";"100 ml";"AAAA455613";"54.000000";"60.000000";"50";"Hair Oil";"1";
"456";"Vatika Hair Oil - Enriched Coconut";"Volume";"150 ml";"AAAA456614";"75.600000";"84.000000";"49";"Hair Oil";"1";
"457";"Parachute Advanced Jasmine Hair Oil";"Volume";"200 ml";"AAAA457616";"67.500000";"75.000000";"50";"Hair Oil";"1";
"457";"Parachute Advanced Jasmine Hair Oil";"Volume";"300 ml";"AAAA457615";"108.000000";"120.000000";"50";"Hair Oil";"0";
"457";"Parachute Advanced Jasmine Hair Oil";"Volume";"90 ml";"AAAA457617";"35.100000";"39.000000";"50";"Hair Oil";"0";
"458";"Parachute Advanced Coconut Hair Oil";"Volume";"300 ml";"AAAA458618";"121.500000";"135.000000";"50";"Hair Oil";"0";
"458";"Parachute Advanced Coconut Hair Oil";"Volume";"175 ml";"AAAA458619";"72.000000";"80.000000";"50";"Hair Oil";"1";
"459";"Parachute Advanced Ayurvedic Hair Oil";"Volume";"190 ml";"AAAA459620";"94.500000";"105.000000";"50";"Hair Oil";"1";
"460";"Parachute Advanced Cooling Oil";"";"";"";"";"";"";"Hair Oil";"";
"461";"Parachute Advanced Starz";"";"";"";"";"";"";"Hair Oil";"";
"462";"Parachute Advanced Scalp Therapie";"Volume";"190 ml";"AAAA462621";"186.300000";"207.000000";"50";"Hair Oil";"1";
"462";"Parachute Advanced Scalp Therapie";"Volume";"100 ml";"AAAA462622";"123.300000";"137.000000";"50";"Hair Oil";"0";
"463";"Parachute Coconut Oil - Easy Jar";"";"";"";"";"";"";"Hair Oil";"";
"464";"Parachute Coconut Oil - Bottle";"Volume";"500 ml";"AAAA464624";"155.700000";"173.000000";"50";"Hair Oil";"0";
"464";"Parachute Coconut Oil - Bottle";"Volume";"250 ml";"AAAA464623";"78.300000";"87.000000";"50";"Hair Oil";"1";
"465";"Marico Hair & Care";"";"";"";"";"";"";"Hair Oil";"";
"466";"Marico Hair & Care - Silk n Shine";"";"";"";"";"";"";"Hair Oil";"";
"467";"Dabur Amla Hair Oil";"Volume";"200 ml";"AAAA467627";"72.000000";"80.000000";"50";"Hair Oil";"0";
"467";"Dabur Amla Hair Oil";"Volume";"300 ml";"AAAA467626";"107.100000";"119.000000";"50";"Hair Oil";"1";
"467";"Dabur Amla Hair Oil";"Volume";"100 ml";"AAAA467628";"37.800000";"42.000000";"50";"Hair Oil";"0";
"467";"Dabur Amla Hair Oil";"Volume";"500 ml";"AAAA467625";"166.500000";"185.000000";"50";"Hair Oil";"0";
"468";"Dabur Almond Hair Oil";"Volume";"100 ml";"AAAA468629";"52.200000";"58.000000";"50";"Hair Oil";"0";
"468";"Dabur Almond Hair Oil";"Volume";"200 ml";"AAAA468630";"97.200000";"108.000000";"50";"Hair Oil";"1";
"469";"Vasmol Yogiraj Ayurvedic Oil - Thanda Tel";"Volume";"100 ml";"AAAA469634";"49.500000";"55.000000";"50";"Hair Oil";"0";
"469";"Vasmol Yogiraj Ayurvedic Oil - Thanda Tel";"Volume";"200 ml";"AAAA469631";"90.000000";"100.000000";"50";"Hair Oil";"1";
"469";"Vasmol Yogiraj Ayurvedic Oil - Thanda Tel";"Volume";"50 ml";"AAAA469633";"24.300000";"27.000000";"50";"Hair Oil";"0";
"469";"Vasmol Yogiraj Ayurvedic Oil - Thanda Tel";"Volume";"300 ml";"AAAA469632";"121.500000";"135.000000";"50";"Hair Oil";"0";
"470";"Himani Navratna Cool Oil";"Volume";"300 ml";"AAAA470636";"135.000000";"150.000000";"50";"Hair Oil";"0";
"470";"Himani Navratna Cool Oil";"Volume";"100 ml";"AAAA470638";"58.500000";"65.000000";"50";"Hair Oil";"0";
"470";"Himani Navratna Cool Oil";"Volume";"500 ml";"AAAA470635";"216.000000";"240.000000";"50";"Hair Oil";"0";
"470";"Himani Navratna Cool Oil";"Volume";"200 ml";"AAAA470637";"103.500000";"115.000000";"50";"Hair Oil";"1";
"471";"Himani Navratna Extra Thanda Oil";"";"";"";"";"";"";"Hair Oil";"";
"472";"Himani Navratna Cool Oil - Lite";"";"";"";"";"";"";"Hair Oil";"";
"473";"Nihar Naturals - Shanti Badam Amla Hair Oil";"";"";"";"";"";"";"Hair Oil";"";
"474";"Livon Silky Potion - Detangling Hair Fluid";"Volume";"20 ml";"AAAA474640";"54.000000";"60.000000";"50";"Hair Oil";"0";
"474";"Livon Silky Potion - Detangling Hair Fluid";"Volume";"100 ml";"AAAA474639";"193.500000";"215.000000";"50";"Hair Oil";"0";
"474";"Livon Silky Potion - Detangling Hair Fluid";"Volume";"50 ml";"AAAA474641";"103.500000";"115.000000";"50";"Hair Oil";"1";
"475";"Livon Moroccon Silk Serum";"Volume";"59 ml";"AAAA475642";"233.100000";"259.000000";"50";"Hair Oil";"0";
"475";"Livon Moroccon Silk Serum";"Volume";"30 ml";"AAAA475643";"134.100000";"149.000000";"50";"Hair Oil";"1";
"476";"Dabur Jasmine Hair Oil";"Volume";"100 ml";"AAAA476644";"42.300000";"47.000000";"50";"Hair Oil";"1";
"476";"Dabur Jasmine Hair Oil";"Volume";"50 ml";"AAAA476645";"21.600000";"24.000000";"50";"Hair Oil";"0";
"477";"Bajaj Almond Drop - Non sticky Hair Oil";"Volume";"200 ml";"AAAA477647";"91.800000";"102.000000";"50";"Hair Oil";"1";
"477";"Bajaj Almond Drop - Non sticky Hair Oil";"Volume";"500 ml";"AAAA477649";"190.800000";"212.000000";"50";"Hair Oil";"0";
"477";"Bajaj Almond Drop - Non sticky Hair Oil";"Volume";"300 ml";"AAAA477646";"127.800000";"142.000000";"50";"Hair Oil";"0";
"477";"Bajaj Almond Drop - Non sticky Hair Oil";"Volume";"100 ml";"AAAA477648";"49.500000";"55.000000";"50";"Hair Oil";"0";
"478";"Keo Karpin Non Sticky Hair Oil";"Volume";"200 ml";"AAAA478651";"76.500000";"85.000000";"50";"Hair Oil";"1";
"478";"Keo Karpin Non Sticky Hair Oil";"Volume";"500 ml";"AAAA478650";"157.500000";"175.000000";"50";"Hair Oil";"0";
"478";"Keo Karpin Non Sticky Hair Oil";"Volume";"100 ml";"AAAA478652";"39.600000";"44.000000";"50";"Hair Oil";"0";
"479";"Parachute Advansed - Tender Coconut Hair Oil";"Volume";"200 ml";"AAAA479653";"81.000000";"90.000000";"50";"Hair Oil";"1";
"479";"Parachute Advansed - Tender Coconut Hair Oil";"Volume";"300 ml";"AAAA479654";"117.000000";"130.000000";"50";"Hair Oil";"0";
"480";"Garnier Gentle Soothing Face Wash";"Quantity";"100 gm";"AAAA480655";"76.500000";"85.000000";"50";"Face Wash";"1";
"481";"Himalaya Purifying Neem Face Wash";"Volume";"100 ml";"AAAA481657";"90.000000";"100.000000";"50";"Face Wash";"0";
"481";"Himalaya Purifying Neem Face Wash";"Volume";"150 ml";"AAAA481656";"117.000000";"130.000000";"50";"Face Wash";"1";
"482";"Himalaya Almond & Cucumber - Peel Off-Mask";"Quantity";"50 gm";"AAAA482658";"54.000000";"60.000000";"50";"Scrubs & Face Packs";"0";
"482";"Himalaya Almond & Cucumber - Peel Off-Mask";"Quantity";"100 gm";"AAAA482659";"99.000000";"110.000000";"50";"Scrubs & Face Packs";"1";
"483";"Garnier Gentle - Pure Exfoliating Face Wash";"Volume";"100 ml";"AAAA483661";"121.500000";"135.000000";"50";"Face Wash";"1";
"483";"Garnier Gentle - Pure Exfoliating Face Wash";"Volume";"50 ml";"AAAA483660";"63.000000";"70.000000";"50";"Face Wash";"0";
"484";"Himalaya Clear Complexion - Whitening Face Scrub";"Quantity";"100 gm";"AAAA484662";"112.500000";"125.000000";"50";"Scrubs & Face Packs";"1";
"484";"Himalaya Clear Complexion - Whitening Face Scrub";"Quantity";"50 gm";"AAAA484663";"63.000000";"70.000000";"50";"Scrubs & Face Packs";"0";
"485";"Himalaya Clear Complexion - Whitening Face Wash";"";"";"";"";"";"";"Face Wash";"";
"486";"Himalaya Gentle Hydrating Face Wash";"Volume";"50 ml";"AAAA486664";"49.500000";"55.000000";"50";"Face Wash";"1";
"487";"Garnier Men Intense Fresh - Energising Gel Face Wash";"Quantity";"100 gm";"AAAA487666";"130.500000";"145.000000";"50";"Face Wash";"0";
"487";"Garnier Men Intense Fresh - Energising Gel Face Wash";"Quantity";"50 gm";"AAAA487665";"76.500000";"85.000000";"50";"Face Wash";"1";
"488";"Himalaya Gentle - Exfoliating Daily Face Wash";"Volume";"50 ml";"AAAA488667";"54.000000";"60.000000";"50";"Face Wash";"1";
"489";"Garnier Men Oil Clear - Deep Cleansing Face Wash";"Quantity";"50 gm";"AAAA489668";"76.500000";"85.000000";"50";"Face Wash";"1";
"489";"Garnier Men Oil Clear - Deep Cleansing Face Wash";"Quantity";"100 gm";"AAAA489669";"144.000000";"160.000000";"50";"Face Wash";"0";
"490";"Garnier Men AcnoFight Face Wash";"Quantity";"100 gm";"AAAA490670";"153.000000";"170.000000";"50";"Face Wash";"0";
"490";"Garnier Men AcnoFight Face Wash";"Quantity";"50 gm";"AAAA490671";"76.500000";"85.000000";"50";"Face Wash";"1";
"491";"Garnier Pure Active - Neem Face Wash";"Quantity";"50 gm";"AAAA491672";"72.000000";"80.000000";"50";"Face Wash";"1";
"491";"Garnier Pure Active - Neem Face Wash";"Quantity";"100 gm";"AAAA491673";"72.000000";"80.000000";"50";"Face Wash";"0";
"492";"Pepsodent Germi Check - Magnets Toothpaste";"Quantity";"200 gm";"AAAA492674";"80.000000";"84.000000";"49";"Toothpaste";"1";
"493";"Pepsodent Germi Check Superior Powder Toothpaste";"Quantity";"200 gm";"AAAA493675";"67.500000";"75.000000";"50";"Toothpaste";"1";
"493";"Pepsodent Germi Check Superior Powder Toothpaste";"Quantity";"300 gm";"AAAA493676";"98.100000";"109.000000";"50";"Toothpaste";"0";
"494";"Pepsodent G - Gumcare Toothpaste";"Quantity";"140 gm";"AAAA494677";"73.800000";"82.000000";"50";"Toothpaste";"1";
"495";"Pepsodent Super Salt Toothpaste";"Quantity";"75 gm";"AAAA495678";"34.200000";"38.000000";"50";"Toothpaste";"1";
"496";"Lakme Clean-Up Fresh - Fairness Face Wash";"Quantity";"100 gm";"AAA4962389";"144.000000";"160.000000";"50";"Face Wash";"1";
"497";"Lakme Clean-Up - Nourishing Glow Face Wash";"Quantity";"50 gm";"AAA4972391";"81.000000";"90.000000";"50";"Face Wash";"0";
"497";"Lakme Clean-Up - Nourishing Glow Face Wash";"Quantity";"100 gm";"AAA4972390";"130.500000";"145.000000";"50";"Face Wash";"1";
"498";"Lakme Perfect Radiance - Intense Whitening Face Wash";"Quantity";"50 gm";"AAAA498680";"81.000000";"90.000000";"50";"Face Wash";"1";
"498";"Lakme Perfect Radiance - Intense Whitening Face Wash";"Quantity";"100 gm";"AAAA498679";"148.500000";"165.000000";"50";"Face Wash";"0";
"499";"Lakme Clean-Up Clear - Pores Face Wash";"Quantity";"50 gm";"AAAA499682";"81.000000";"90.000000";"50";"Face Wash";"1";
"499";"Lakme Clean-Up Clear - Pores Face Wash";"Quantity";"100 gm";"AAAA499681";"144.000000";"160.000000";"50";"Face Wash";"0";
"500";"Pears Fresh Renewal Face Wash";"Quantity";"60 gm";"AAAA500683";"63.000000";"70.000000";"50";"Face Wash";"1";
"501";"Clean and Clear Morning Energy Face Wash- Purifying Apple";"Volume";"50 ml";"AAAA501685";"49.500000";"55.000000";"50";"Face Wash";"0";
"501";"Clean and Clear Morning Energy Face Wash- Purifying Apple";"Volume";"100 ml";"AAAA501684";"89.100000";"99.000000";"50";"Face Wash";"1";
"502";"Lotus Herbals Apriscrub Face Wash";"Quantity";"60 gm";"AAAA502687";"67.500000";"75.000000";"50";"Face Wash";"1";
"502";"Lotus Herbals Apriscrub Face Wash";"Quantity";"100 gm";"AAAA502686";"112.500000";"125.000000";"50";"Face Wash";"0";
"503";"Pepsodent Whitening Toothpaste";"Quantity";"80 gm";"AAAA503689";"38.700000";"43.000000";"50";"Toothpaste";"1";
"503";"Pepsodent Whitening Toothpaste";"Quantity";"40 gm";"AAAA503688";"16.200000";"18.000000";"50";"Toothpaste";"0";
"503";"Pepsodent Whitening Toothpaste";"Quantity";"150 gm";"AAAA503690";"75.600000";"84.000000";"50";"Toothpaste";"0";
"504";"Pepsodent Expert Protection Pro-Sensitive Relief And Repair Toothpaste";"Quantity";"80 gm";"AAAA504691";"89.100000";"99.000000";"50";"Toothpaste";"1";
"505";"Lotus Herbals Teatreewash Face Wash";"Quantity";"80 gm";"AAAA505692";"112.500000";"125.000000";"50";"Face Wash";"1";
"506";"Olay Moisture Balance - Foaming Face Wash";"Quantity";"100 gm";"AAAA506693";"121.500000";"135.000000";"50";"Face Wash";"1";
"507";"Pepsodent Centrefresh Toothpaste";"Quantity";"150 gm";"AAAA507694";"67.500000";"75.000000";"50";"Toothpaste";"1";
"508";"Clean and Clear - Foaming Face Wash";"Volume";"100 ml";"AAAA508696";"108.000000";"120.000000";"50";"Face Wash";"1";
"508";"Clean and Clear - Foaming Face Wash";"Volume";"50 ml";"AAAA508695";"49.500000";"55.000000";"50";"Face Wash";"0";
"509";"Medimix Ayurvedic Face Wash";"Volume";"50 ml";"AAA5092392";"54.000000";"60.000000";"50";"Face Wash";"1";
"510";"Lakme Clean-Up Nourishing Glow Face Scrub";"Quantity";"50 gm";"AAA5102592";"103.500000";"115.000000";"50";"Scrubs & Face Packs";"1";
"511";"Lakme Clean-Up Nourishing Glow Face Mask";"Quantity";"50 gm";"AAA5112593";"103.500000";"115.000000";"50";"Scrubs & Face Packs";"1";
"512";"Lakme Clean-Up Fresh Fairness Face Scrub";"Quantity";"50 gm";"AAA5122594";"103.500000";"115.000000";"50";"Scrubs & Face Packs";"1";
"513";"Lakme Clean-Up Fresh Fairness Face Mask";"Quantity";"50 gm";"AAA5132595";"108.000000";"120.000000";"50";"Scrubs & Face Packs";"1";
"514";"Lakme Clean-Up Clear Pores Face Scrub";"Quantity";"50 gm";"AAA5142596";"103.500000";"115.000000";"50";"Scrubs & Face Packs";"1";
"515";"Lakme Clean-Up Clear Pores Face Mask";"Quantity";"50 gm";"AAA5152597";"103.500000";"115.000000";"50";"Scrubs & Face Packs";"1";
"516";"Pears Oil Clear Glow Face Wash";"Quantity";"60 gm";"AAAA516697";"63.000000";"70.000000";"50";"Face Wash";"1";
"517";"Pears Ultra Mild Oil Face Wash";"Quantity";"60 gm";"AAAA517698";"63.000000";"70.000000";"50";"Face Wash";"1";
"518";"Clean and Clear Night Relaxing Deep Cleaning Face Wash";"";"";"";"";"";"";"Face Wash";"";
"519";"Clean and Clear Morning energy Face wash - Energizing Lemon";"Volume";"100 ml";"AAAA519700";"89.100000";"99.000000";"50";"Face Wash";"1";
"519";"Clean and Clear Morning energy Face wash - Energizing Lemon";"Volume";"50 ml";"AAAA519699";"49.500000";"55.000000";"50";"Face Wash";"0";
"520";"Pepsodent GermiCheck 2 in 1 Toothpaste";"Quantity";"80 gm";"AAAA520701";"40.500000";"45.000000";"50";"Toothpaste";"0";
"520";"Pepsodent GermiCheck 2 in 1 Toothpaste";"Quantity";"150 gm";"AAAA520702";"95.400000";"106.000000";"50";"Toothpaste";"1";
"521";"Lotus Herbals BerryScrub - Face Wash";"Quantity";"80 gm";"AAAA521703";"112.500000";"125.000000";"50";"Face Wash";"1";
"522";"Pepsodent Expert Protection Whitening Toothpaste";"Quantity";"80 gm";"AAAA522704";"52.200000";"58.000000";"50";"Toothpaste";"0";
"522";"Pepsodent Expert Protection Whitening Toothpaste";"Quantity";"140 gm";"AAAA522706";"76.500000";"85.000000";"50";"Toothpaste";"0";
"522";"Pepsodent Expert Protection Whitening Toothpaste";"Quantity";"175 gm";"AAAA522705";"89.100000";"99.000000";"50";"Toothpaste";"1";
"523";"Pepsodent Expert Protection Sensitive Toothpaste";"Quantity";"80 gm";"AAAA523707";"72.000000";"80.000000";"50";"Toothpaste";"1";
"523";"Pepsodent Expert Protection Sensitive Toothpaste";"Quantity";"40 gm";"AAAA523708";"26.100000";"29.000000";"50";"Toothpaste";"0";
"524";"Pepsodent Expert Protection Complete Toothpaste";"Quantity";"80 gm";"AAAA524709";"54.000000";"60.000000";"50";"Toothpaste";"0";
"524";"Pepsodent Expert Protection Complete Toothpaste";"Quantity";"150 gm";"AAAA524710";"76.500000";"85.000000";"50";"Toothpaste";"1";
"525";"Olay White Radiance Purifying Foaming Cleanser";"";"";"";"";"";"";"Face Wash";"";
"526";"Olay Total Effects Foaming Cleanser";"Quantity";"50 gm";"AAAA526712";"117.000000";"130.000000";"50";"Face Wash";"1";
"526";"Olay Total Effects Foaming Cleanser";"Quantity";"100 gm";"AAAA526711";"220.500000";"245.000000";"50";"Face Wash";"0";
"527";"Olay Regenerist Cream Cleanser";"";"";"";"";"";"";"Scrubs & Face Packs";"";
"528";"Olay Natural White Healthy Fairness Foaming Cleanser";"Volume";"50ml";"AAAA528713";"269.100000";"299.000000";"50";"Face Wash";"1";
"529";"Clean and Clear Show Off Healthy-Looking Skin Scrub";"";"";"";"";"";"";"Scrubs & Face Packs";"";
"530";"Clean and Clear Deep Action Exfoliating Scrub";"";"";"";"";"";"";"Scrubs & Face Packs";"";
"531";"Clean and Clear Continuous Control Acne Cleanser";"";"";"";"";"";"";"Scrubs & Face Packs";"";
"532";"CLEAN & CLEAR clear fairness face wash";"Quantity";"80 gm";"AAA5322599";"99.000000";"110.000000";"50";"Face Wash";"0";
"532";"CLEAN & CLEAR clear fairness face wash";"Quantity";"40 gm";"AAA5322598";"49.500000";"55.000000";"50";"Face Wash";"1";
"533";"Clean and Clear Deep Action Oil Control Face Wash";"Quantity";"40 gm";"AAA5332600";"45.000000";"50.000000";"50";"Face Wash";"1";
"533";"Clean and Clear Deep Action Oil Control Face Wash";"Quantity";"80 gm";"AAA5332601";"85.500000";"95.000000";"50";"Face Wash";"0";
"534";"Clean & Clear Blackhead Clearing Daily Scrub";"Quantity";"40 gm";"AAAA534714";"49.500000";"55.000000";"50";"Scrubs & Face Packs";"0";
"534";"Clean & Clear Blackhead Clearing Daily Scrub";"Quantity";"80 gm";"AAAA534715";"99.000000";"110.000000";"50";"Scrubs & Face Packs";"1";
"535";"Clean & Clear  pimple clearing face wash";"";"";"";"";"";"";"Face Wash";"";
"536";"Bajaj Nomarks Face Wash for All Skin Types";"Quantity";"50 gm";"AAAA536716";"49.500000";"55.000000";"50";"Face Wash";"1";
"537";"Bajaj Nomarks Face Wash for Oily Skin";"Quantity";"50 gm";"AAAA537717";"40.500000";"45.000000";"50";"Face Wash";"1";
"538";"Bajaj Nomarks Face Wash for Dry Skin";"Quantity";"50 gm";"AAAA538718";"49.500000";"55.000000";"50";"Face Wash";"1";
"539";"Bajaj Nomarks Exfoliating Scrub with Walnut & Apricot";"";"";"";"";"";"";"Scrubs & Face Packs";"";
"540";"Lotus Herbals Jojobawash Nourishing Face Wash";"Quantity";"80 gm";"AAAA540719";"99.000000";"110.000000";"50";"Face Wash";"1";
"541";"Himalaya Fairness Kesar Face Wash";"Volume";"50 ml";"AAAA541720";"54.000000";"60.000000";"50";"Face Wash";"0";
"541";"Himalaya Fairness Kesar Face Wash";"Volume";"100 ml";"AAAA541721";"99.000000";"110.000000";"50";"Face Wash";"1";
"542";"Himalaya Gentle - Exfoliating Apricot Scrub";"Quantity";"50 gm";"AAAA542722";"63.000000";"70.000000";"49";"Scrubs & Face Packs";"1";
"543";"Himalaya Clarifying Mud Pack ";"Quantity";"100 gm";"AAAA543724";"99.000000";"110.000000";"50";"Scrubs & Face Packs";"1";
"543";"Himalaya Clarifying Mud Pack ";"Quantity";"50 gm";"AAAA543723";"54.000000";"60.000000";"50";"Scrubs & Face Packs";"0";
"544";"Himalaya Oil Clear - Mud Face Pack ";"Volume";"100 ml";"AAA5442393";"117.000000";"130.000000";"50";"Scrubs & Face Packs";"1";
"545";"Himalaya Oil Control - Lemon Face Wash";"Volume";"50 ml";"AAAA545725";"49.500000";"55.000000";"50";"Face Wash";"1";
"546";"Himalaya Purifying Neem - Foaming Face Wash";"Volume";"150 ml";"AAAA546726";"175.500000";"195.000000";"50";"Face Wash";"1";
"547";"Himalaya Fairness Face Pack ";"Volume";"100 ml";"AAAA547728";"99.000000";"110.000000";"50";"Scrubs & Face Packs";"1";
"547";"Himalaya Fairness Face Pack ";"Volume";"50 ml";"AAAA547727";"54.000000";"60.000000";"50";"Scrubs & Face Packs";"0";
"548";"Himalaya Refreshing Fruit Pack ";"Quantity";"100 gm";"AAAA548730";"90.000000";"100.000000";"50";"Scrubs & Face Packs";"1";
"548";"Himalaya Refreshing Fruit Pack ";"Quantity";"50 gm";"AAAA548729";"63.000000";"70.000000";"50";"Scrubs & Face Packs";"0";
"549";"Himalaya Gentle - Exfoliating Walnut Scrub";"Quantity";"100 gm";"AAAA549732";"117.000000";"130.000000";"50";"Scrubs & Face Packs";"1";
"549";"Himalaya Gentle - Exfoliating Walnut Scrub";"Quantity";"50 gm";"AAAA549731";"58.500000";"65.000000";"50";"Scrubs & Face Packs";"0";
"550";"Bajaj Nomarks Neem Face Wash";"Quantity";"50 gm";"AAA5502394";"40.500000";"45.000000";"50";"Face Wash";"1";
"551";"Nature's Essence Clarifying Aroma Gel-Aromatic Face Wash";"";"";"";"";"";"";"Face Wash";"";
"552";"Clean and Clear Morning Energy Face Wash – Brightening Berry";"Volume";"100 ml";"AAAA552733";"89.100000";"99.000000";"50";"Face Wash";"1";
"553";"Lotus Herbals WhiteGlow Scrub";"";"";"";"";"";"";"Scrubs & Face Packs";"";
"554";"Lotus Herbals BasilTone Toner";"Volume";"245 ml";"AAAA554734";"220.500000";"245.000000";"50";"Scrubs & Face Packs";"1";
"555";"Lotus Herbals TeaTreeClear Face Pack";"Quantity";"120 gm";"AAAA555735";"247.500000";"275.000000";"50";"Scrubs & Face Packs";"1";
